# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#2
M tool pw_tools/regression
M wall_start 1787425081.295
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 141 107.075000000 107.075000000 1 0 226 -0.674332 -0.007150 0.062316 0.735760 -0.287219 -0.032820 -0.101329 0 0 0.778 176 173 175 175 0 0 141 10 0 1
F 142 107.125000000 107.125000000 1 0 226 -0.674285 -0.008256 0.063060 0.735728 -0.253216 -0.035402 -0.091052 0 0 0.776 174 171 176 175 0 0 142 10 0 1
F 143 107.175000000 107.175000000 1 0 226 -0.674360 -0.009381 0.063361 0.735620 -0.218996 -0.037386 -0.081903 0 0 0.774 175 171 174 175 0 0 143 10 0 1
F 144 107.225000000 107.225000000 1 0 227 -0.674593 -0.010470 0.063228 0.735403 -0.184770 -0.039610 -0.073160 0 0 200.338 177 172 175 179 0 0 144 10 0 0
F 145 107.275000000 107.275000000 1 0 227 -0.674929 -0.011362 0.062439 0.735148 -0.152188 -0.039474 -0.067746 0 0 0.801 173 169 177 179 0 0 145 10 0 1
F 146 107.325000000 107.325000000 1 0 227 -0.675491 -0.012474 0.061514 0.734692 -0.116685 -0.041854 -0.059736 0 0 0.778 170 169 173 179 0 0 146 10 0 1
F 147 107.375000000 107.375000000 1 0 227 -0.676204 -0.013519 0.060116 0.734133 -0.081902 -0.044097 -0.052368 0 0 0.775 170 161 170 179 0 0 147 10 0 1
F 148 107.425000000 107.425000000 1 0 227 -0.677125 -0.014712 0.058479 0.733393 -0.044122 -0.046699 -0.044192 0 0 0.775 169 165 170 179 0 0 148 10 0 1
F 149 107.475000000 107.475000000 1 0 222 -0.678182 -0.015836 0.056485 0.732549 -0.006679 -0.048968 -0.036589 0 0 200.481 169 164 169 177 0 0 149 10 0 0
F 150 107.525000000 107.525000000 1 0 222 -0.679415 -0.016968 0.054113 0.731560 0.030343 -0.051070 -0.030016 0 0 0.826 170 165 169 177 0 0 150 10 0 1
F 151 107.575000000 107.575000000 1 0 217 -0.680720 -0.017871 0.051308 0.730526 0.065247 -0.053429 -0.023566 0 0 0.781 172 168 170 177 0 0 151 10 0 1
F 152 107.625000000 107.625000000 1 0 217 -0.682233 -0.018952 0.048355 0.729288 0.103153 -0.055710 -0.016328 0 0 0.778 167 163 172 177 0 0 152 10 0 1
F 153 107.675000000 107.675000000 1 0 202 -0.683815 -0.019863 0.045001 0.727996 0.138784 -0.057739 -0.010313 0 0 200.178 165 161 167 171 0 0 153 10 0 0
F 154 107.725000000 107.725000000 1 0 202 -0.685594 -0.020914 0.041798 0.726482 0.189437 -0.058716 0.001598 0 0 0.784 172 163 165 171 0 0 154 10 0 1
F 155 107.775000000 107.775000000 1 0 202 -0.687448 -0.021562 0.037968 0.724920 0.222802 -0.059874 0.007557 0 0 0.780 174 166 172 171 0 0 155 10 0 1
F 156 107.825000000 107.825000000 1 0 202 -0.689399 -0.022299 0.034067 0.723237 0.258704 -0.061689 0.013162 0 0 0.752 174 167 174 171 0 0 156 10 0 1
F 157 107.875000000 107.875000000 1 0 202 -0.691413 -0.022888 0.029968 0.721475 0.293345 -0.063914 0.018019 0 0 0.774 175 169 174 171 0 0 157 10 0 1
F 158 107.925000000 107.925000000 1 0 197 -0.693536 -0.023306 0.025709 0.719586 0.326802 -0.065234 0.023147 0 0 200.542 171 163 175 169 0 0 158 10 0 0
F 159 107.975000000 107.975000000 1 0 197 -0.695796 -0.024054 0.021801 0.717506 0.364429 -0.066655 0.027120 0 0 0.784 174 164 171 169 0 0 159 10 0 1
S ate_se3_max 0.188199
S ate_se3_n 123
S ate_se3_rmse 0.043187
S ate_sim3_max 0.167014
S ate_sim3_n 123
S ate_sim3_rmse 0.038249
S ate_sim3_scale 1.049650
S first_track_idx 37
S frame_dt_max 0.050000
S frame_dt_med 0.050000
S frame_dt_min 0.050000
S frame_ms_max 200.794
S frame_ms_med 0.781
S h_accel_rejected 0
S h_bias_channel_populated 0
S h_core_frame_seq 159
S h_core_imu_starved_frames 0
S h_domain_mismatch_events 0
S h_frames_run 160
S h_frames_with_zero_imu 0
S h_gyro_rejected 0
S h_image_accepted 160
S h_image_rejected 0
S h_inspection_compiled_out 0
S h_max_abs_cam_imu_delta 0.050000
S h_reject_bad_arg 0
S h_reject_non_finite_ts 0
S h_reject_non_monotonic_ts 0
S h_shadow_overflow_drops 0
S imu_dt_max 0.005000
S imu_dt_med 0.005000
S imu_ts_nonmono 0
S inl_kp_max 190
S inl_kp_med 174
S lm_rc_hist OK:160
S mapped_lm_max 179
S mapped_lm_med 158
S n_degenerate_pose 37
S n_frames 160
S n_imu 1606
S n_tracked 123
S n_unsettled 34
S pose_lag_max_ms 0.000
S pose_lag_med_ms 0.000
S pose_lag_min_ms 0.000
S pose_ts_regress 0
S pose_ts_repeat 0
S push_fail_img 0
S push_fail_imu 0
S state_INIT 36
S state_TRACK 124
S trk_kp_max 185
S trk_kp_med 169
S wall_s 8.236
